Hour,Region,Load_MW,AvailableRenewable_MW,ElectricityPrice,SellPrice,CarbonIntensity,GridPurchase_MW,GridSell_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,Curtailment_MW,Discharge_MW,SOC_MWh,NetGridImport_MW
2222,RegionD,382.02879957337603,950.0,429.62,335.1,0.4,0.0,180.0,382.02879957337603,0.0,0.0,387.97120042662397,0.0,112.98667684565453,-180.0
2223,RegionD,361.742079573376,877.65,429.68,335.15,0.4034,0.0,180.0,361.742079573376,-0.0,0.0,335.907920426624,0.0,112.98667684565453,-180.0
2224,RegionD,316.300800426624,800.0,429.74,335.2,0.4088,0.0,180.0,316.300800426624,0.0,0.0,303.699199573376,0.0,112.98667684565453,-180.0
2225,RegionD,312.537600426624,722.35,623.19,486.09,0.4158,0.0,180.0,312.537600426624,229.812399573376,0.0,0.0,0.0,329.010332444628,-180.0
2226,RegionD,296.4864,650.0,623.25,486.13,0.4239,0.0,180.0,296.4864,173.5136,0.0,0.0,0.0,492.11311644462796,-180.0
2227,RegionD,330.9696,587.87,623.3,486.17,0.4326,0.0,180.0,330.9696,-0.0,0.0,76.90039999999999,0.0,492.11311644462796,-180.0
2228,RegionD,301.721599573376,540.19,623.33,486.2,0.4413,0.0,180.0,301.721599573376,0.0,0.0,58.468400426624044,0.0,492.11311644462796,-180.0
2229,RegionD,329.90720042662406,510.22,623.35,486.21,0.4493,0.0,180.0,329.90720042662406,-0.0,-0.0,0.312799573375969,0.0,492.11311644462796,-180.0
2230,RegionD,346.36800000000005,500.0,386.91,301.79,0.4562,0.0,180.0,320.0,0.0,0.0,0.0,26.368000000000052,463.76042827258493,-180.0
2231,RegionD,420.044799573376,510.22,386.9,301.78,0.4615,0.0,180.0,330.22,0.0,0.0,0.0,89.82479957337597,367.17462227970753,-180.0
2232,RegionD,445.952,540.19,279.42,217.95,0.4647,0.0,180.0,360.19000000000005,0.0,0.0,0.0,85.76199999999994,274.9574179786323,-180.0
2233,RegionD,500.147199573376,587.87,279.41,217.94,0.4658,0.0,180.0,407.87,0.0,0.0,0.0,92.27719957337598,175.7346227384431,-180.0
2234,RegionD,528.678399573376,650.0,279.39,217.92,0.4645,0.0,180.0,470.0,0.0,0.0,0.0,58.678399573376055,112.63956943373768,-180.0
2235,RegionD,563.4047995733761,722.35,279.36,217.9,0.461,0.0,180.0,542.35,0.0,0.0,0.0,21.054799573376044,90.0,-180.0
2236,RegionD,593.907200426624,800.0,279.33,217.88,0.4555,0.0,180.0,593.907200426624,0.0,0.0,26.092799573376055,0.0,90.0,-180.0
2237,RegionD,597.5552,877.65,279.29,217.85,0.4483,0.0,180.0,597.5552,0.0,0.0,100.09479999999996,0.0,90.0,-180.0
2238,RegionD,614.144,950.0,279.25,217.81,0.44,0.0,180.0,614.144,0.0,0.0,155.856,0.0,90.0,-180.0
2239,RegionD,581.7088,1012.13,429.55,335.05,0.4311,0.0,180.0,581.7088,0.0,0.0,250.4212,0.0,90.0,-180.0
2240,RegionD,549.5039995733761,1059.81,429.46,334.98,0.4222,0.0,180.0,549.5039995733761,0.0,0.0,330.3060004266239,0.0,90.0,-180.0
2241,RegionD,579.4303995733761,1089.78,429.38,334.92,0.4139,0.0,180.0,579.4303995733761,0.0,0.0,330.34960042662385,0.0,90.0,-180.0
2242,RegionD,502.1696,1100.0,429.28,334.84,0.4067,0.0,180.0,502.1696,0.0,0.0,417.8304,0.0,90.0,-180.0
2243,RegionD,485.92639957337605,1089.78,429.18,334.76,0.401,0.0,180.0,485.92639957337605,0.0,0.0,423.8536004266239,0.0,90.0,-180.0
2244,RegionD,479.705600426624,1059.81,429.07,334.67,0.3974,0.0,180.0,479.705600426624,0.0,0.0,400.10439957337593,0.0,90.0,-180.0
2245,RegionD,442.841599573376,1012.13,428.95,334.58,0.396,0.0,180.0,442.841599573376,0.0,0.0,389.288400426624,0.0,90.0,-180.0
2246,RegionD,392.6912,950.0,428.82,334.48,0.3968,0.0,180.0,392.6912,0.0,0.0,377.3088,0.0,90.0,-180.0
2247,RegionD,352.26368042662403,877.65,428.69,334.38,0.3998,0.0,180.0,352.26368042662403,0.0,-0.0,345.38631957337594,0.0,90.0,-180.0
2248,RegionD,330.734079573376,800.0,428.56,334.28,0.4048,0.0,180.0,330.734079573376,234.34873115252947,0.0,54.91718927409454,0.0,310.2878072833777,-180.0
2249,RegionD,289.16480042662397,722.35,621.2,484.54,0.4114,0.0,180.0,289.16480042662397,0.0,0.0,253.18519957337605,0.0,310.2878072833777,-180.0
2250,RegionD,297.088,650.0,620.98,484.36,0.4192,0.0,180.0,470.0,0.0,172.91199999999998,0.0,0.0,472.8250872833776,-180.0
2251,RegionD,321.39519957337603,587.87,620.76,484.19,0.4275,0.0,180.0,321.39519957337603,86.47480042662403,0.0,-5.684341886080802e-14,0.0,554.1113996844042,-180.0
2252,RegionD,340.48,540.19,620.52,484.01,0.4358,0.0,180.0,340.48,0.0,0.0,19.710000000000036,0.0,554.1113996844042,-180.0
2253,RegionD,375.193600426624,510.22,620.28,483.82,0.4435,0.0,180.0,330.22,0.0,0.0,0.0,44.97360042662399,505.75268954824935,-180.0
2254,RegionD,386.316800426624,500.0,384.85,300.18,0.4501,0.0,180.0,320.0,0.0,0.0,0.0,66.31680042662401,434.44430199273967,-180.0
2255,RegionD,387.1104,510.22,384.69,300.06,0.455,0.0,180.0,330.22,0.0,0.0,0.0,56.8904,373.2718288744601,-180.0
2256,RegionD,447.89760042662397,540.19,277.72,216.62,0.4579,0.0,180.0,360.19000000000005,0.0,0.0,0.0,87.70760042662391,278.96258110389675,-180.0
2257,RegionD,487.33439999999996,587.87,277.6,216.53,0.4586,0.0,180.0,407.87,0.0,0.0,0.0,79.46439999999996,193.51698970604733,-180.0
2258,RegionD,546.803200426624,650.0,277.48,216.43,0.4571,0.0,180.0,470.0,0.0,0.0,0.0,76.80320042662402,110.93290322580646,-180.0
2259,RegionD,561.8176000000001,722.35,277.36,216.34,0.4533,0.0,180.0,542.35,0.0,0.0,0.0,19.46760000000006,90.0,-180.0
2260,RegionD,550.0544,800.0,277.23,216.24,0.4475,0.0,180.0,550.0544,0.0,0.0,69.94560000000001,0.0,90.0,-180.0
2261,RegionD,587.2,877.65,277.1,216.14,0.4401,0.0,180.0,587.2,0.0,0.0,110.44999999999993,0.0,90.0,-180.0
2262,RegionD,607.424,950.0,276.98,216.04,0.4315,0.0,180.0,607.424,0.0,0.0,162.57600000000002,0.0,90.0,-180.0
2263,RegionD,559.577600426624,1012.13,425.92,332.22,0.4223,0.0,180.0,559.577600426624,0.0,0.0,272.55239957337596,0.0,90.0,-180.0
2264,RegionD,599.603200426624,1059.81,425.72,332.06,0.4132,0.0,180.0,599.603200426624,0.0,0.0,280.206799573376,0.0,90.0,-180.0
2265,RegionD,562.2912,1089.78,425.51,331.9,0.4046,0.0,180.0,562.2912,0.0,0.0,347.48879999999997,0.0,90.0,-180.0
2266,RegionD,540.915200426624,1100.0,425.31,331.74,0.3972,0.0,180.0,540.915200426624,0.0,0.0,379.084799573376,0.0,90.0,-180.0
2267,RegionD,462.694399573376,1089.78,425.11,331.59,0.3914,0.0,180.0,462.694399573376,0.0,0.0,447.08560042662396,0.0,90.0,-180.0
2268,RegionD,407.5008,1059.81,424.9,331.42,0.3875,0.0,180.0,407.5008,0.0,0.0,472.3091999999999,0.0,90.0,-180.0
2269,RegionD,445.355519573376,1012.13,424.7,331.27,0.3859,0.0,180.0,445.355519573376,0.0,0.0,386.774480426624,0.0,90.0,-180.0
2270,RegionD,402.969600426624,950.0,424.49,331.1,0.3866,0.0,180.0,402.969600426624,0.0,0.0,367.030399573376,0.0,90.0,-180.0
2271,RegionD,370.378240426624,877.65,424.29,330.95,0.3895,0.0,180.0,370.378240426624,0.0,0.0,327.27175957337596,0.0,90.0,-180.0
2272,RegionD,303.95776,800.0,424.09,330.79,0.3944,0.0,180.0,303.95776,135.73946099150407,0.0,180.30277900849592,0.0,217.59509333201382,-180.0
2273,RegionD,298.048000426624,722.35,614.64,479.42,0.4009,0.0,180.0,298.048000426624,0.0,-0.0,244.301999573376,0.0,217.59509333201382,-180.0
2274,RegionD,268.057600426624,650.0,614.35,479.19,0.4085,0.0,180.0,470.0,0.0,201.942399573376,0.0,0.0,407.42094893098727,-180.0
2275,RegionD,311.10400000000004,587.87,614.06,478.97,0.4167,0.0,180.0,407.87000000000006,0.0,96.76600000000002,-5.684341886080802e-14,0.0,498.38098893098726,-180.0
2276,RegionD,320.8704,540.19,613.78,478.75,0.425,0.0,180.0,320.8704,0.0,0.0,39.31960000000004,0.0,498.38098893098726,-180.0
2277,RegionD,342.758400426624,510.22,613.5,478.53,0.4326,0.0,180.0,330.22,0.0,0.0,0.0,12.53840042662398,484.8988379346174,-180.0
2278,RegionD,396.979200426624,500.0,380.63,296.89,0.4392,0.0,180.0,320.0,0.0,0.0,0.0,76.979200426624,402.1255041425486,-180.0
2279,RegionD,393.97120042662397,510.22,380.46,296.76,0.4441,0.0,180.0,330.22,0.0,0.0,0.0,63.75120042662394,333.5758262644584,-180.0
2280,RegionD,402.00960042662405,540.19,274.66,214.23,0.447,0.0,180.0,360.19000000000005,0.0,0.0,0.0,41.81960042662399,288.60851397776594,-180.0
2281,RegionD,462.40000000000003,587.87,274.54,214.14,0.4477,0.0,180.0,407.87,0.0,0.0,0.0,54.53000000000003,229.97410537561535,-180.0
2282,RegionD,524.147200426624,650.0,274.43,214.06,0.4462,0.0,180.0,470.0,0.0,0.0,0.0,54.147200426623954,171.7513092179552,-180.0
2283,RegionD,570.918400426624,722.35,274.32,213.97,0.4424,0.0,180.0,542.35,0.0,0.0,0.0,28.568400426623953,141.0325990818004,-180.0
2284,RegionD,588.198399573376,800.0,274.21,213.88,0.4367,0.0,180.0,588.198399573376,0.0,0.0,31.801600426623963,0.0,141.03259908180038,-180.0
2285,RegionD,581.926399573376,877.65,274.11,213.81,0.4293,0.0,180.0,581.926399573376,0.0,0.0,115.72360042662399,0.0,141.03259908180038,-180.0
2286,RegionD,600.614400426624,950.0,274.01,213.73,0.4208,0.0,180.0,600.614400426624,0.0,0.0,169.385599573376,0.0,141.03259908180038,-180.0
2287,RegionD,630.297600426624,1012.13,421.41,328.7,0.4118,0.0,180.0,630.297600426624,0.0,0.0,201.83239957337605,0.0,141.03259908180038,-180.0
2288,RegionD,599.1168,1059.81,421.26,328.58,0.4027,0.0,180.0,599.1168,0.0,0.0,280.69319999999993,0.0,141.03259908180038,-180.0
2289,RegionD,536.140799573376,1089.78,421.13,328.48,0.3943,0.0,180.0,536.140799573376,0.0,0.0,373.63920042662403,0.0,141.03259908180038,-180.0
2290,RegionD,521.8944,1100.0,421.0,328.38,0.387,0.0,180.0,521.8944,0.0,0.0,398.1056,0.0,141.03259908180038,-180.0
2291,RegionD,493.363199573376,1089.78,420.87,328.28,0.3814,0.0,180.0,493.363199573376,0.0,0.0,416.416800426624,0.0,141.03259908180038,-180.0
2292,RegionD,445.13280042662404,1059.81,420.76,328.19,0.3777,0.0,180.0,445.13280042662404,-0.0,0.0,434.6771995733759,0.0,141.03259908180038,-180.0
2293,RegionD,429.95711957337596,1012.13,420.65,328.11,0.3763,0.0,180.0,429.95711957337596,0.0,0.0,402.17288042662403,0.0,141.03259908180038,-180.0
2294,RegionD,402.27071957337597,950.0,420.55,328.03,0.3771,0.0,180.0,402.27071957337597,0.0,0.0,367.72928042662403,0.0,141.03259908180038,-180.0
2295,RegionD,364.57728000000003,877.65,420.45,327.95,0.3802,0.0,180.0,364.57728000000003,0.0,0.0,333.07271999999995,0.0,141.03259908180038,-180.0
2296,RegionD,340.84608000000003,800.0,420.37,327.89,0.3853,0.0,180.0,340.84608000000003,0.0,0.0,279.15391999999997,0.0,141.03259908180038,-180.0
2297,RegionD,317.8496,722.35,609.42,475.35,0.3921,0.0,180.0,317.8496,0.0,0.0,224.5004,0.0,141.03259908180038,-180.0
2298,RegionD,284.16,650.0,609.32,475.27,0.4,0.0,180.0,470.0,0.0,185.83999999999997,0.0,0.0,315.72219908180034,-180.0
2299,RegionD,284.85120042662396,587.87,609.22,475.19,0.4085,0.0,180.0,284.85120042662396,123.0187995733761,0.0,-5.684341886080802e-14,0.0,431.35987068077384,-180.0
2300,RegionD,299.49439957337603,540.19,609.15,475.14,0.417,0.0,180.0,299.49439957337603,60.695600426624,0.0,2.842170943040401e-14,0.0,488.4137350818004,-180.0
2301,RegionD,337.06240042662404,510.22,609.08,475.08,0.4249,0.0,180.0,330.22,0.0,0.0,0.0,6.84240042662401,481.0563152682262,-180.0
2302,RegionD,361.10080000000005,500.0,378.02,294.86,0.4317,0.0,180.0,320.0,0.0,0.0,0.0,41.10080000000005,436.8619066660756,-180.0
2303,RegionD,402.611199573376,510.22,377.99,294.83,0.4369,0.0,180.0,330.22,0.0,0.0,0.0,72.39119957337596,359.0219071248111,-180.0
2304,RegionD,445.657599573376,540.19,272.98,212.92,0.4402,0.0,180.0,360.19000000000005,0.0,0.0,0.0,85.46759957337594,267.12126242225634,-180.0
2305,RegionD,485.3376,587.87,272.97,212.92,0.4412,0.0,180.0,407.87,0.0,0.0,0.0,77.4676,183.82276779860044,-180.0
2306,RegionD,518.0160000000001,650.0,272.97,212.92,0.44,0.0,180.0,470.0,0.0,0.0,0.0,48.016000000000076,132.19266027171864,-180.0
2307,RegionD,524.5312,722.35,272.98,212.92,0.4366,0.0,180.0,524.5312,0.0,0.0,17.81880000000001,0.0,132.19266027171864,-180.0
2308,RegionD,572.659200426624,800.0,272.99,212.93,0.4312,0.0,180.0,572.659200426624,0.0,0.0,47.34079957337599,0.0,132.19266027171864,-180.0
2309,RegionD,591.2063995733761,877.65,273.0,212.94,0.4242,0.0,180.0,591.2063995733761,0.0,0.0,106.4436004266239,0.0,132.19266027171864,-180.0
2310,RegionD,569.8943995733761,950.0,273.02,212.96,0.4161,0.0,180.0,569.8943995733761,0.0,0.0,200.10560042662394,0.0,132.19266027171864,-180.0
2311,RegionD,592.0512,1012.13,420.08,327.66,0.4074,0.0,180.0,592.0512,0.0,0.0,240.0788,0.0,132.19266027171864,-180.0
2312,RegionD,557.004800426624,1059.81,420.13,327.7,0.3987,0.0,180.0,557.004800426624,0.0,0.0,322.80519957337594,0.0,132.19266027171864,-180.0
2313,RegionD,569.536,1089.78,420.19,327.75,0.3907,0.0,180.0,569.536,0.0,0.0,340.244,0.0,132.19266027171864,-180.0
2314,RegionD,548.492799573376,1100.0,420.26,327.8,0.3838,0.0,180.0,548.492799573376,0.0,0.0,371.50720042662397,0.0,132.19266027171864,-180.0
2315,RegionD,501.4528,1089.78,420.34,327.87,0.3785,0.0,180.0,501.4528,0.0,0.0,408.32719999999995,0.0,132.19266027171864,-180.0
2316,RegionD,474.8160000000001,1059.81,420.43,327.94,0.3753,0.0,180.0,474.8160000000001,0.0,0.0,404.99399999999986,0.0,132.19266027171864,-180.0
2317,RegionD,416.35840042662403,1012.13,420.53,328.01,0.3742,0.0,180.0,416.35840042662403,0.0,0.0,415.77159957337597,0.0,132.19266027171864,-180.0
2318,RegionD,389.5744,950.0,420.63,328.09,0.3755,0.0,180.0,389.5744,0.0,0.0,380.4256,0.0,132.19266027171864,-180.0
2319,RegionD,348.413440426624,877.65,420.74,328.18,0.379,0.0,180.0,348.413440426624,0.0,0.0,349.236559573376,0.0,132.19266027171864,-180.0
2320,RegionD,325.299199573376,800.0,420.87,328.28,0.3845,0.0,180.0,585.299199573376,-0.0,260.0,34.70080042662403,0.0,376.5926602717186,-180.0
2321,RegionD,287.15520000000004,722.35,610.45,476.15,0.3917,0.0,180.0,287.15520000000004,0.0,0.0,255.1948,0.0,376.5926602717186,-180.0
2322,RegionD,303.2064,650.0,610.65,476.31,0.4,0.0,180.0,303.2064,166.79359999999997,0.0,5.684341886080802e-14,0.0,533.3786442717186,-180.0
2323,RegionD,296.064,587.87,610.86,476.47,0.4089,0.0,180.0,296.064,0.0,0.0,111.80599999999998,0.0,533.3786442717186,-180.0
2324,RegionD,316.364800426624,540.19,611.09,476.65,0.4178,0.0,180.0,316.364800426624,0.0,0.0,43.82519957337604,0.0,533.3786442717186,-180.0
2325,RegionD,365.056,510.22,611.32,476.83,0.4261,0.0,180.0,330.22,0.0,0.0,0.0,34.835999999999956,495.92057975558964,-180.0
2326,RegionD,365.2224,500.0,379.6,296.09,0.4333,0.0,180.0,320.0,0.0,0.0,0.0,45.22239999999999,447.29434319644986,-180.0
2327,RegionD,380.032000426624,510.22,379.76,296.21,0.439,0.0,180.0,330.22,0.0,0.0,0.0,49.81200042662397,393.7330524151338,-180.0
2328,RegionD,434.6624,540.19,274.39,214.02,0.4426,0.0,180.0,360.19000000000005,0.0,0.0,0.0,74.47239999999994,313.65520295276826,-180.0
2329,RegionD,501.19680042662395,587.87,274.51,214.12,0.444,0.0,180.0,407.87,0.0,0.0,0.0,93.32680042662395,213.3038046445705,-180.0
2330,RegionD,523.3280000000001,650.0,274.64,214.22,0.4432,0.0,180.0,470.0,0.0,0.0,0.0,53.32800000000009,155.96186916069945,-180.0
2331,RegionD,541.964799573376,722.35,274.78,214.33,0.4402,0.0,180.0,541.964799573376,0.0,0.0,0.3852004266240101,0.0,155.96186916069945,-180.0
2332,RegionD,580.4287995733761,800.0,274.92,214.44,0.4352,0.0,180.0,580.4287995733761,0.0,0.0,39.57120042662393,0.0,155.96186916069945,-180.0
2333,RegionD,602.2784,877.65,275.06,214.55,0.4286,0.0,180.0,602.2784,0.0,0.0,95.37159999999994,0.0,155.96186916069945,-180.0
2334,RegionD,585.6511995733761,950.0,275.2,214.66,0.4208,0.0,180.0,585.6511995733761,0.0,0.0,184.34880042662394,0.0,155.96186916069945,-180.0
2335,RegionD,586.009599573376,1012.13,423.62,330.42,0.4125,0.0,180.0,586.009599573376,0.0,0.0,246.12040042662397,0.0,155.96186916069945,-180.0
2336,RegionD,547.2128004266241,1059.81,423.86,330.61,0.4042,0.0,180.0,547.2128004266241,0.0,0.0,332.59719957337586,0.0,155.96186916069945,-180.0
2337,RegionD,565.056000426624,1089.78,424.1,330.8,0.3965,0.0,180.0,565.056000426624,0.0,0.0,344.723999573376,0.0,155.96186916069945,-180.0
2338,RegionD,547.955199573376,1100.0,424.34,330.99,0.3899,0.0,180.0,547.955199573376,0.0,0.0,372.04480042662396,0.0,155.96186916069945,-180.0
2339,RegionD,479.2832,1089.78,424.59,331.18,0.385,0.0,180.0,479.2832,0.0,0.0,430.49679999999995,0.0,155.96186916069945,-180.0
2340,RegionD,465.1392,1059.81,424.85,331.38,0.3821,0.0,180.0,465.1392,0.0,0.0,414.67079999999993,0.0,155.96186916069945,-180.0
2341,RegionD,424.19584000000003,1012.13,425.11,331.59,0.3814,0.0,180.0,424.19584000000003,0.0,0.0,407.93415999999996,0.0,155.96186916069945,-180.0
2342,RegionD,408.743679573376,950.0,425.37,331.79,0.3829,0.0,180.0,408.743679573376,0.0,0.0,361.256320426624,0.0,155.96186916069945,-180.0
2343,RegionD,351.76192,877.65,425.63,331.99,0.3867,0.0,180.0,351.76192,-0.0,0.0,345.88808,0.0,155.96186916069945,-180.0
2344,RegionD,321.399040426624,800.0,425.9,332.2,0.3925,0.0,180.0,321.399040426624,-0.0,0.0,298.600959573376,0.0,155.96186916069945,-180.0
2345,RegionD,319.1808,722.35,617.95,482.0,0.3999,0.0,180.0,319.1808,0.0,0.0,223.16920000000005,0.0,155.96186916069945,-180.0
2346,RegionD,276.6848,650.0,618.34,482.31,0.4085,0.0,180.0,276.6848,193.3152,0.0,0.0,0.0,337.67815716069947,-180.0
2347,RegionD,273.702400426624,587.87,618.74,482.62,0.4177,0.0,180.0,273.702400426624,134.16759957337612,0.0,-0.0,0.0,463.795700759673,-180.0
2348,RegionD,320.37119957337603,540.19,619.14,482.93,0.4268,0.0,180.0,320.37119957337603,0.0,0.0,39.81880042662402,0.0,463.795700759673,-180.0
2349,RegionD,345.92000042662403,510.22,619.55,483.25,0.4354,0.0,180.0,330.22,0.0,0.0,0.0,15.700000426624001,446.91397987083,-180.0
2350,RegionD,370.6368,500.0,384.8,300.14,0.4428,0.0,180.0,320.0,0.0,0.0,0.0,50.636799999999994,392.4658078278193,-180.0
2351,RegionD,410.444800426624,510.22,385.05,300.34,0.4486,0.0,180.0,330.22,0.0,0.0,0.0,80.22480042662397,306.2025815626322,-180.0
2352,RegionD,438.604800426624,540.19,278.27,217.05,0.4525,0.0,180.0,360.19000000000005,0.0,0.0,0.0,78.41480042662397,221.88559185658488,-180.0
2353,RegionD,466.59839999999997,587.87,278.46,217.2,0.4541,0.0,180.0,407.87,0.0,0.0,0.0,58.728399999999965,158.73677465228386,-180.0
2354,RegionD,523.4176,650.0,278.64,217.34,0.4534,0.0,180.0,470.0,0.0,0.0,0.0,53.41759999999999,101.29849508239138,-180.0
2355,RegionD,552.857600426624,722.35,278.82,217.48,0.4505,0.0,180.0,542.35,0.0,0.0,0.0,10.50760042662398,90.0,-180.0
2356,RegionD,563.635200426624,800.0,279.0,217.62,0.4456,0.0,180.0,563.635200426624,0.0,0.0,56.36479957337599,0.0,90.0,-180.0
2357,RegionD,600.601600426624,877.65,279.18,217.76,0.4391,0.0,180.0,600.601600426624,0.0,0.0,97.04839957337595,0.0,90.0,-180.0
2358,RegionD,607.7056004266241,950.0,279.36,217.9,0.4315,0.0,180.0,607.7056004266241,0.0,0.0,162.29439957337593,0.0,90.0,-180.0
2359,RegionD,582.412800426624,1012.13,430.06,335.45,0.4233,0.0,180.0,582.412800426624,0.0,0.0,249.71719957337598,0.0,90.0,-180.0
2360,RegionD,611.4688004266241,1059.81,430.33,335.66,0.415,0.0,180.0,611.4688004266241,0.0,0.0,268.3411995733759,0.0,90.0,-180.0
2361,RegionD,554.124799573376,1089.78,430.6,335.87,0.4074,0.0,180.0,554.124799573376,0.0,0.0,355.655200426624,0.0,90.0,-180.0
2362,RegionD,500.26239957337606,1100.0,430.86,336.07,0.4008,0.0,180.0,500.26239957337606,0.0,0.0,419.73760042662394,0.0,90.0,-180.0
2363,RegionD,483.622399573376,1089.78,431.12,336.27,0.3959,0.0,180.0,483.622399573376,0.0,0.0,426.15760042662396,0.0,90.0,-180.0
2364,RegionD,456.10239957337603,1059.81,431.38,336.48,0.393,0.0,180.0,456.10239957337603,0.0,0.0,423.7076004266239,0.0,90.0,-180.0
2365,RegionD,424.616960426624,1012.13,431.64,336.68,0.3923,0.0,180.0,424.616960426624,0.0,0.0,407.513039573376,0.0,90.0,-180.0
2366,RegionD,410.53695999999997,950.0,431.89,336.87,0.3938,0.0,180.0,410.53695999999997,0.0,0.0,359.46304000000003,0.0,90.0,-180.0
2367,RegionD,365.60512042662407,877.65,432.13,337.06,0.3976,0.0,180.0,365.60512042662407,0.0,0.0,332.0448795733759,-0.0,90.0,-180.0
2368,RegionD,341.649920426624,800.0,432.37,337.25,0.4033,0.0,180.0,593.2842707048758,0.0,251.63435027825182,26.71572929512422,0.0,326.5362892615567,-180.0
2369,RegionD,317.7216,722.35,627.28,489.28,0.4107,0.0,180.0,317.7216,0.0,0.0,224.6284,0.0,326.5362892615567,-180.0
2370,RegionD,287.5648,650.0,627.62,489.54,0.4192,0.0,180.0,287.5648,182.4352,0.0,0.0,0.0,498.02537726155674,-180.0
2371,RegionD,330.265600426624,587.87,627.95,489.8,0.4282,0.0,180.0,330.265600426624,0.0,0.0,77.60439957337599,0.0,498.02537726155674,-180.0
2372,RegionD,304.58879957337604,540.19,628.26,490.04,0.4373,0.0,180.0,304.58879957337604,0.0,0.0,55.60120042662402,0.0,498.02537726155674,-180.0
2373,RegionD,338.59839999999997,510.22,628.57,490.28,0.4457,0.0,180.0,330.22,0.0,0.0,0.0,8.378399999999942,489.0163450034923,-180.0
2374,RegionD,350.7584,500.0,390.33,304.46,0.453,0.0,180.0,320.0,0.0,0.0,0.0,30.758399999999995,455.9427966163955,-180.0
2375,RegionD,401.68960042662405,510.22,390.51,304.6,0.4586,0.0,180.0,330.22,0.0,0.0,0.0,71.46960042662403,379.0937638995955,-180.0
2376,RegionD,461.51680042662394,540.19,282.16,220.08,0.4623,0.0,180.0,360.19000000000005,0.0,0.0,0.0,101.32680042662389,270.14021505376337,-180.0
2377,RegionD,481.075200426624,587.87,282.28,220.18,0.4637,0.0,180.0,407.87,0.0,0.0,0.0,73.205200426624,191.42494577782358,-180.0
2378,RegionD,524.415999573376,650.0,282.4,220.27,0.4629,0.0,180.0,470.0,0.0,0.0,0.0,54.415999573375984,132.91311827956983,-180.0
2379,RegionD,582.2592,722.35,282.51,220.36,0.4598,0.0,180.0,542.35,0.0,0.0,0.0,39.90919999999994,90.0,-180.0
2380,RegionD,593.651200426624,800.0,282.62,220.44,0.4547,0.0,180.0,593.651200426624,0.0,0.0,26.348799573376027,0.0,90.0,-180.0
2381,RegionD,606.3616000000001,877.65,282.72,220.52,0.4479,0.0,180.0,606.3616000000001,0.0,0.0,91.28839999999991,0.0,90.0,-180.0
2382,RegionD,568.0512,950.0,282.82,220.6,0.44,0.0,180.0,568.0512,0.0,0.0,201.9488,0.0,90.0,-180.0
2383,RegionD,592.7040000000001,1012.13,435.24,339.49,0.4315,0.0,180.0,592.7040000000001,0.0,0.0,239.42599999999993,0.0,90.0,-180.0
2384,RegionD,583.449600426624,1059.81,435.37,339.59,0.423,0.0,180.0,583.449600426624,0.0,0.0,296.36039957337596,0.0,90.0,-180.0
2385,RegionD,546.086400426624,1089.78,435.5,339.69,0.4151,0.0,180.0,546.086400426624,0.0,0.0,363.693599573376,0.0,90.0,-180.0
2386,RegionD,511.2704,1100.0,435.61,339.78,0.4083,0.0,180.0,511.2704,0.0,0.0,408.7296,0.0,90.0,-180.0
2387,RegionD,449.85599957337604,1089.78,435.72,339.86,0.4031,0.0,180.0,449.85599957337604,0.0,0.0,459.92400042662393,0.0,90.0,-180.0
2388,RegionD,437.8367999999999,1059.81,435.82,339.94,0.3998,0.0,180.0,437.8367999999999,0.0,0.0,441.9732,0.0,90.0,-180.0
2389,RegionD,427.18847957337596,1012.13,435.9,340.0,0.3988,0.0,180.0,427.18847957337596,0.0,0.0,404.94152042662404,0.0,90.0,-180.0
2390,RegionD,414.08256042662396,950.0,435.98,340.06,0.4,0.0,180.0,414.08256042662396,0.0,0.0,355.91743957337604,0.0,90.0,-180.0
2391,RegionD,352.869120426624,877.65,436.05,340.12,0.4034,0.0,180.0,352.869120426624,0.0,0.0,344.78087957337596,0.0,90.0,-180.0
2392,RegionD,334.272000426624,800.0,436.12,340.17,0.4088,0.0,180.0,334.272000426624,0.0,-0.0,285.727999573376,-0.0,90.0,-180.0
2393,RegionD,321.84319957337595,722.35,632.45,493.31,0.4158,0.0,180.0,321.84319957337595,16.371938107124276,0.0,204.1348623194998,0.0,105.38962182069682,-180.0
2394,RegionD,320.179200426624,650.0,632.51,493.36,0.4239,0.0,180.0,320.179200426624,149.820799573376,0.0,0.0,0.0,246.22117341967027,-180.0
2395,RegionD,306.943999573376,587.87,632.56,493.4,0.4326,0.0,180.0,306.943999573376,100.926000426624,0.0,0.0,0.0,341.0916138206968,-180.0
2396,RegionD,326.32319957337603,540.19,632.6,493.43,0.4413,0.0,180.0,326.32319957337603,0.0,0.0,33.866800426624025,0.0,341.0916138206968,-180.0
2397,RegionD,327.359999573376,510.22,632.62,493.44,0.4493,0.0,180.0,327.359999573376,0.0,0.0,2.860000426624026,0.0,341.0916138206968,-180.0
2398,RegionD,371.865600426624,500.0,392.67,306.28,0.4562,0.0,180.0,320.0,0.0,0.0,0.0,51.865600426623985,285.32215099636994,-180.0
2399,RegionD,399.93600042662405,510.22,392.67,306.28,0.4615,0.0,180.0,330.22,0.0,0.0,0.0,69.71600042662402,210.35870967741937,-180.0
