Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridPurchase_MW,Curtailment_MW,Cost_CNY,CarbonEmission_tCO2
1047,RegionE,48.399999999999636,0.04782608695652138,6.879999999999964,159.602333,166.48233299999995,208.10291624999994,877.65,208.10291624999994,0.0,669.5470837500001,0.0,0.0
1047,RegionF,74.39999999999964,0.07701863354037229,9.99199999999997,194.283,204.27499999999995,259.4292499999999,877.65,259.4292499999999,0.0,618.2207500000001,0.0,0.0
1048,RegionA,628.8166666666575,0.9981216931216786,93.18266666666527,220.687333,313.86999966666525,423.72449954999814,800.0,423.72449954999814,0.0,376.27550045000186,0.0,0.0
1048,RegionB,582.9500000000016,0.9964957264957293,87.7580000000003,221.507333,309.2653330000003,417.5081995500004,800.0,417.5081995500004,0.0,382.4918004499996,0.0,0.0
1048,RegionC,539.9833333333361,0.9999691358024743,85.90266666666705,244.035333,329.93799966666705,455.3144395400005,800.0,455.3144395400005,0.0,344.6855604599995,0.0,0.0
1048,RegionD,555.5833333333346,0.3774343297101458,84.27833333333346,192.317333,276.59566633333344,354.0424529066668,800.0,354.0424529066668,0.0,445.9575470933332,0.0,0.0
1048,RegionE,48.80000000000359,0.04822134387352134,7.012000000000608,146.326667,153.33866700000058,191.67333375000072,800.0,191.67333375000072,0.0,608.3266662499993,0.0,0.0
1048,RegionF,62.749999999997954,0.06495859213250306,7.639999999999674,174.483667,182.12366699999967,231.29705708999958,800.0,231.29705708999958,0.0,568.7029429100004,0.0,0.0
1049,RegionA,625.2499999999993,0.9924603174603164,92.62799999999993,222.687667,315.31566699999996,425.67615044999997,722.35,425.67615044999997,0.0,296.67384955000006,0.0,0.0
1049,RegionB,582.7833333333283,0.9962108262108176,88.90533333333265,208.1,297.00533333333266,400.9571999999991,722.35,400.9571999999991,0.0,321.39280000000093,0.0,0.0
1049,RegionC,522.6166666666595,0.9678086419752954,82.51866666666552,210.556667,293.07533366666553,404.4439604599984,722.35,404.4439604599984,0.0,317.90603954000164,0.0,0.0
1049,RegionD,699.1666666666629,0.4749773550724612,107.12666666666613,148.8,255.92666666666614,327.58613333333267,722.35,327.58613333333267,0.0,394.76386666666735,0.0,0.0
1049,RegionE,60.0,0.05928853754940711,7.28,150.39,157.67,197.08749999999998,722.35,197.08749999999998,0.0,525.2625,0.0,0.0
1049,RegionF,70.28333333333512,0.07275707384403221,8.797333333333691,175.19,183.98733333333368,233.66391333333377,722.35,233.66391333333377,0.0,488.68608666666626,0.0,0.0
1050,RegionA,624.533333333334,0.9913227513227524,92.88266666666672,221.309,314.1916666666667,424.1587500000001,650.0,424.1587500000001,0.0,225.8412499999999,0.0,0.0
1050,RegionB,569.1500000000001,0.9729059829059831,88.06533333333347,180.209333,268.27466633333347,362.1707995500002,650.0,362.1707995500002,0.0,287.8292004499998,0.0,0.0
1050,RegionC,535.6000000000172,0.9918518518518837,83.27600000000277,200.153333,283.42933300000277,391.13247954000377,650.0,391.13247954000377,0.0,258.86752045999623,0.0,0.0
1050,RegionD,901.4333333333432,0.6123867753623256,138.8573333333349,92.439,231.2963333333349,296.0593066666687,650.0,296.0593066666687,0.0,353.9406933333313,0.0,0.0
1050,RegionE,60.0,0.05928853754940711,7.28,128.641,135.921,169.90125,650.0,169.90125,0.0,480.09875,0.0,0.0
1050,RegionF,180.26666666666097,0.18661145617666766,25.473999999999013,179.609333,205.08333299999902,260.4558329099988,650.0,260.4558329099988,0.0,389.5441670900012,0.0,0.0
1051,RegionA,628.266666666666,0.9972486772486762,94.73900000000008,242.306667,337.0456670000001,455.01165045000016,587.87,455.01165045000016,0.0,132.85834954999984,0.0,0.0
1051,RegionB,567.7166666666619,0.9704558404558323,83.89666666666591,215.331333,299.22799966666594,403.95779954999904,587.87,403.95779954999904,0.0,183.91220045000097,0.0,0.0
1051,RegionC,531.3166666666657,0.983919753086418,82.12933333333316,210.478667,292.60800033333317,403.79904045999973,587.87,403.79904045999973,0.0,184.07095954000027,0.0,0.0
1051,RegionD,1027.7333333333304,0.6981884057970994,159.93933333333288,119.227,279.1663333333329,357.3329066666661,587.87,357.3329066666661,0.0,230.53709333333393,0.0,0.0
1051,RegionE,87.0,0.08596837944664032,9.98,141.646,151.62599999999998,189.53249999999997,587.87,189.53249999999997,0.0,398.33750000000003,0.0,0.0
1051,RegionF,230.74999999999886,0.23887163561076488,33.414999999999885,177.463667,210.87866699999987,267.8159070899998,587.87,267.8159070899998,0.0,320.0540929100002,0.0,0.0
1052,RegionA,628.9499999999946,0.9983333333333247,96.84133333333249,240.756333,337.5976663333325,455.7568495499989,540.19,455.7568495499989,0.0,84.43315045000116,0.0,0.0
1052,RegionB,582.4999999999877,0.9957264957264748,85.93866666666466,224.029333,309.9679996666647,418.45679954999736,540.19,418.45679954999736,0.0,121.7332004500027,0.0,0.0
1052,RegionC,539.1166666666636,0.9983641975308585,84.23766666666614,233.861667,318.09933366666615,438.9770804599993,540.19,438.9770804599993,0.0,101.21291954000077,0.0,0.0
1052,RegionD,1132.8999999999724,0.7696331521738943,178.24399999999562,156.629333,334.8733329999956,428.6378662399944,540.19,428.6378662399944,0.0,111.55213376000563,0.0,0.0
1052,RegionE,202.50000000000182,0.2000988142292508,21.257000000000307,134.318,155.57500000000033,194.4687500000004,540.19,194.4687500000004,0.0,345.72124999999966,0.0,0.0
1052,RegionF,332.30000000000587,0.3439958592132566,49.0596666666675,228.612667,277.6723336666675,352.6438637566677,540.19,352.6438637566677,0.0,187.54613624333234,0.0,0.0
1053,RegionA,629.4166666666526,0.9990740740740518,93.58533333333112,249.404,342.9893333333311,463.03559999999703,510.22,463.03559999999703,0.0,47.184400000002995,0.0,0.0
1053,RegionB,584.5499999999886,0.9992307692307497,85.9829999999981,219.917333,305.9003329999981,412.96544954999746,510.22,412.96544954999746,0.0,97.25455045000257,0.0,0.0
1053,RegionC,536.95,0.9943518518518519,81.53599999999999,218.126333,299.662333,413.53401954,510.22,413.53401954,0.0,96.68598046000005,0.0,0.0
1053,RegionD,1374.5333333333456,0.9337862318840663,216.88133333333525,114.983333,331.86466633333526,424.78677290666917,510.22,424.78677290666917,0.0,85.43322709333086,0.0,0.0
1053,RegionE,286.59999999999513,0.2832015810276632,31.215666666665918,189.758,220.97366666666593,276.2170833333324,510.22,276.2170833333324,0.0,234.0029166666676,0.0,0.0
1053,RegionF,667.7333333333304,0.6912353347135926,102.90266666666614,229.217333,332.1199996666661,421.79239957666596,510.22,421.79239957666596,0.0,88.42760042333407,0.0,0.0
1054,RegionA,556.8666666666725,0.8839153439153531,76.34866666666747,261.036,337.3846666666675,455.46930000000117,500.0,455.46930000000117,0.0,44.53069999999883,0.0,0.0
1054,RegionB,584.3833333333246,0.998945868945854,88.25133333333203,273.726,361.977333333332,488.66939999999823,500.0,488.66939999999823,0.0,11.330600000001766,0.0,0.0
1054,RegionC,535.5166666666657,0.9916975308641958,80.77299999999988,274.708333,355.48133299999984,490.56423953999973,500.0,490.56423953999973,0.0,9.435760460000267,0.0,0.0
1054,RegionD,1274.6166666666725,0.8659080615942069,201.2986666666676,156.591333,357.88999966666756,458.0991995733345,500.0,458.0991995733345,0.0,41.90080042666551,0.0,0.0
1054,RegionE,747.6166666666734,0.7387516469038274,103.51966666666763,184.208667,287.7283336666676,359.6604170833345,500.0,359.6604170833345,0.0,140.3395829166655,0.0,0.0
1054,RegionF,792.0000000000136,0.8198757763975296,123.40000000000218,224.225333,347.6253330000022,441.48417291000277,500.0,441.48417291000277,0.0,58.51582708999723,0.0,0.0
1055,RegionA,427.1000000000033,0.6779365079365132,56.25166666666718,321.976667,378.2283336666672,510.60825045000075,510.22,510.22,0.3882504500007258,0.0,258.55538717798333,0.2644762065404944
1055,RegionB,515.4166666666663,0.8810541310541304,75.63999999999996,300.534,376.174,507.8349,510.22,507.8349,0.0,2.3851000000000226,0.0,0.0
1055,RegionC,448.15000000000214,0.8299074074074113,68.74333333333375,302.716667,371.4600003333337,512.6148004600004,510.22,510.22,2.394800460000397,0.0,1484.081793066846,1.4471779179782398
1055,RegionD,1452.5833333333196,0.9868093297101356,227.3193333333313,203.426,430.74533333333125,551.354026666664,510.22,510.22,41.134026666664,0.0,16359.825085865607,18.983353306665435
1055,RegionE,987.0999999999951,0.9753952569169912,134.9259999999993,236.291333,371.2173329999993,464.02166624999916,510.22,464.02166624999916,0.0,46.19833375000087,0.0,0.0
1055,RegionF,885.783333333341,0.916959972394763,134.01866666666794,263.253333,397.27199966666797,504.53543957666835,510.22,504.53543957666835,0.0,5.684560423331675,0.0,0.0
1056,RegionA,400.9999999999998,0.6365079365079361,52.17999999999996,346.473333,398.653333,538.18199955,540.19,538.18199955,0.0,2.008000450000054,0.0,0.0
1056,RegionB,406.41666666666083,0.6947293447293348,60.36766666666581,339.861667,400.2293336666658,540.3096004499989,540.19,540.19,0.11960044999887032,0.0,55.11667137747939,0.07675956880927498
1056,RegionC,412.61666666666474,0.7641049382716014,63.735999999999656,329.528333,393.2643329999996,542.7047795399994,540.19,540.19,2.514779539999381,0.0,1125.313548558923,1.5304948280436235
1056,RegionD,1048.6000000000154,0.7123641304347931,163.32000000000235,234.744,398.06400000000235,509.52192000000304,540.19,509.52192000000304,0.0,30.66807999999702,0.0,0.0
1056,RegionE,900.8166666666693,0.8901350461133096,125.35866666666718,217.323,342.6816666666672,428.352083333334,540.19,428.352083333334,0.0,111.83791666666605,0.0,0.0
1056,RegionF,643.8666666666502,0.6665286404416668,96.55866666666394,329.666,426.22466666666395,541.3053266666632,540.19,540.19,1.1153266666631225,0.0,297.95951899905316,0.32087948199898036
1057,RegionA,370.3333333333378,0.5878306878306949,47.14666666666725,362.567667,409.71433366666724,553.1143504500009,587.87,553.1143504500009,0.0,34.755649549999134,0.0,0.0
1057,RegionB,191.80000000000314,0.3278632478632532,28.660000000000316,381.305667,409.96566700000034,553.4536504500005,587.87,553.4536504500005,0.0,34.416349549999495,0.0,0.0
1057,RegionC,333.0000000000041,0.6166666666666742,49.60000000000065,351.75,401.35000000000065,553.8630000000009,587.87,553.8630000000009,0.0,34.00699999999915,0.0,0.0
1057,RegionD,875.4333333333348,0.5947237318840589,137.29533333333367,255.277333,392.5726663333337,502.49301290666716,587.87,502.49301290666716,0.0,85.37698709333284,0.0,0.0
1057,RegionE,664.0666666666777,0.6561923583662823,90.33166666666845,284.333333,374.66499966666845,468.33124958333553,587.87,468.33124958333553,0.0,119.53875041666447,0.0,0.0
1057,RegionF,577.2833333333283,0.5976017943409195,86.72033333333262,326.136667,412.8570003333326,524.3283904233324,587.87,524.3283904233324,0.0,63.54160957666761,0.0,0.0
1058,RegionA,273.4000000000003,0.43396825396825445,36.28533333333336,375.415,411.7003333333334,555.7954500000001,650.0,555.7954500000001,0.0,94.20454999999993,0.0,0.0
1058,RegionB,140.6499999999901,0.24042735042733349,18.243999999998408,386.141,404.3849999999984,545.9197499999979,650.0,545.9197499999979,0.0,104.08025000000214,0.0,0.0
1058,RegionC,297.7333333333322,0.551358024691356,43.99466666666648,347.721333,391.7159996666665,540.5680795399998,650.0,540.5680795399998,0.0,109.43192046000024,0.0,0.0
1058,RegionD,597.7166666666835,0.4060575181159535,93.37866666666943,308.786667,402.1653336666694,514.7716270933369,650.0,514.7716270933369,0.0,135.22837290666314,0.0,0.0
1058,RegionE,359.8666666666695,0.35559947299078015,48.06866666666706,331.776333,379.8449996666671,474.80624958333385,650.0,474.80624958333385,0.0,175.19375041666615,0.0,0.0
1058,RegionF,385.48333333331857,0.39905106970322834,57.30933333333101,352.245333,409.55466633333106,520.1344262433305,650.0,520.1344262433305,0.0,129.8655737566695,0.0,0.0
1059,RegionA,185.94999999999914,0.2951587301587288,27.654999999999916,392.303667,419.95866699999993,566.9442004499999,722.35,566.9442004499999,0.0,155.4057995500001,0.0,0.0
1059,RegionB,90.16666666666742,0.15413105413105543,7.501333333333408,381.74,389.24133333333344,525.4758000000002,722.35,525.4758000000002,0.0,196.87419999999986,0.0,0.0
1059,RegionC,201.96666666665055,0.3740123456789825,29.28666666666406,361.506667,390.79333366666407,539.2948004599964,722.35,539.2948004599964,0.0,183.05519954000363,0.0,0.0
1059,RegionD,241.74999999999977,0.1642323369565216,37.099999999999966,359.670667,396.77066699999995,507.86645375999996,722.35,507.86645375999996,0.0,214.48354624000007,0.0,0.0
1059,RegionE,170.00000000000273,0.16798418972332285,22.91000000000045,372.344,395.2540000000005,494.06750000000056,722.35,494.06750000000056,0.0,228.28249999999946,0.0,0.0
1059,RegionF,179.88333333332343,0.18621463077983794,25.921333333331837,364.109333,390.03066633333185,495.33894624333146,722.35,495.33894624333146,0.0,227.01105375666856,0.0,0.0
1060,RegionA,136.29999999999472,0.21634920634919796,20.387999999999156,393.864,414.25199999999916,559.2401999999989,800.0,559.2401999999989,0.0,240.75980000000106,0.0,0.0
1060,RegionB,79.03333333333285,0.13509971509971427,6.328666666666624,379.322667,385.65133366666663,520.62930045,800.0,520.62930045,0.0,279.37069955000004,0.0,0.0
1060,RegionC,295.93333333333317,0.5480246913580243,45.32533333333335,355.796667,401.12200033333335,553.54836046,800.0,553.54836046,0.0,246.45163953999997,0.0,0.0
1060,RegionD,71.44999999999936,0.04853940217391261,10.215999999999948,436.574,446.78999999999996,571.8911999999999,800.0,571.8911999999999,0.0,228.1088000000001,0.0,0.0
1060,RegionE,99.9833333333329,0.09879776021080325,13.296333333333292,383.602,396.89833333333326,496.1229166666666,800.0,496.1229166666666,0.0,303.8770833333334,0.0,0.0
1060,RegionF,41.549999999996544,0.04301242236024487,5.239999999999623,388.047333,393.2873329999996,499.4749129099995,800.0,499.4749129099995,0.0,300.5250870900005,0.0,0.0
1061,RegionA,55.26666666667097,0.08772486772487456,5.5490000000006745,393.218667,398.76766700000064,538.3363504500009,877.65,538.3363504500009,0.0,339.3136495499991,0.0,0.0
1061,RegionB,76.56666666666592,0.13088319088318962,6.285333333333275,380.250667,386.5360003333333,521.82360045,877.65,521.82360045,0.0,355.82639955,0.0,0.0
1061,RegionC,228.4500000000071,0.4230555555555687,35.069333333334434,365.829333,400.89866633333446,553.2401595400015,877.65,553.2401595400015,0.0,324.40984045999846,0.0,0.0
1061,RegionD,22.66666666666515,0.015398550724636651,2.2939999999998055,416.321333,418.6153329999998,535.8276262399997,877.65,535.8276262399997,0.0,341.82237376000023,0.0,0.0
1061,RegionE,30.666666666673564,0.030303030303037118,4.331666666667707,417.843,422.17466666666775,527.7183333333347,877.65,527.7183333333347,0.0,349.93166666666525,0.0,0.0
1061,RegionF,0.5999999999994543,0.0006211180124217953,0.05999999999994543,416.424,416.4839999999999,528.93468,877.65,528.93468,0.0,348.71532,0.0,0.0
1062,RegionA,60.9166666666672,0.09669312169312254,5.273333333333376,394.101,399.37433333333337,539.1553500000001,950.0,539.1553500000001,0.0,410.8446499999999,0.0,0.0
1062,RegionB,66.38333333333298,0.11347578347578288,5.47066666666664,376.513333,381.98399966666665,515.67839955,950.0,515.67839955,0.0,434.32160045,0.0,0.0
1062,RegionC,211.78333333334285,0.392191358024709,32.166666666668206,370.668,402.8346666666682,555.9118400000021,950.0,555.9118400000021,0.0,394.08815999999786,0.0,0.0
1062,RegionD,16.66666666666515,0.011322463768114912,1.666666666666515,424.418667,426.08533366666654,545.3892270933331,950.0,545.3892270933331,0.0,404.61077290666685,0.0,0.0
1062,RegionE,22.0,0.021739130434782608,2.2,415.033333,417.233333,521.54166625,950.0,521.54166625,0.0,428.45833374999995,0.0,0.0
1062,RegionF,24.0,0.024844720496894408,2.4000000000000004,473.416667,475.816667,604.28716709,950.0,604.28716709,0.0,345.71283291,0.0,0.0
1063,RegionA,71.41666666666674,0.11335978835978848,6.11333333333334,393.702667,399.81600033333336,539.7516004500001,1012.13,539.7516004500001,0.0,472.3783995499999,0.0,0.0
1063,RegionB,69.16666666666697,0.11823361823361875,5.693333333333358,376.721,382.4143333333334,516.2593500000002,1012.13,516.2593500000002,0.0,495.87064999999984,0.0,0.0
1063,RegionC,221.5500000000004,0.4102777777777785,34.62000000000016,350.976,385.5960000000002,532.1224800000002,1012.13,532.1224800000002,0.0,480.0075199999998,0.0,0.0
1063,RegionD,15.0,0.010190217391304348,1.5,409.678,411.178,526.30784,1012.13,526.30784,0.0,485.82215999999994,0.0,0.0
1063,RegionE,26.0,0.025691699604743084,2.52,395.962,398.48199999999997,498.10249999999996,1012.13,498.10249999999996,0.0,514.0275,0.0,0.0
1063,RegionF,24.0,0.024844720496894408,2.4000000000000004,447.36,449.76,571.1952,1012.13,571.1952,0.0,440.9348,0.0,0.0
1064,RegionA,84.83333333333348,0.1346560846560849,7.186666666666682,394.836667,402.02333366666664,542.73150045,1059.81,542.73150045,0.0,517.07849955,0.0,0.0
1064,RegionB,70.31666666666683,0.12019943019943048,6.1853333333333484,377.887333,384.07266633333336,518.4980995500001,1059.81,518.4980995500001,0.0,541.3119004499998,0.0,0.0
1064,RegionC,246.0,0.45555555555555555,39.36,364.270667,403.630667,557.01032046,1059.81,557.01032046,0.0,502.79967953999994,0.0,0.0
1064,RegionD,38.0,0.025815217391304348,3.8000000000000003,391.23,395.03000000000003,505.63840000000005,1059.81,505.63840000000005,0.0,554.1715999999999,0.0,0.0
1064,RegionE,24.0,0.023715415019762844,2.3600000000000003,355.350667,357.710667,447.13833375,1059.81,447.13833375,0.0,612.6716662499999,0.0,0.0
1064,RegionF,24.0,0.024844720496894408,2.4000000000000004,375.71,378.10999999999996,480.19969999999995,1059.81,480.19969999999995,0.0,579.6103,0.0,0.0
1065,RegionA,105.44999999999982,0.1673809523809521,8.83599999999999,391.549,400.385,540.51975,1089.78,540.51975,0.0,549.2602499999999,0.0,0.0
1065,RegionB,97.98333333333471,0.16749287749287986,9.093333333333467,378.008667,387.1020003333335,522.5877004500003,1089.78,522.5877004500003,0.0,567.1922995499997,0.0,0.0
1065,RegionC,339.0,0.6277777777777778,54.24000000000001,346.508,400.748,553.0322399999999,1089.78,553.0322399999999,0.0,536.7477600000001,0.0,0.0
1065,RegionD,38.0,0.025815217391304348,3.8000000000000003,377.139333,380.93933300000003,487.60234624000003,1089.78,487.60234624000003,0.0,602.1776537599999,0.0,0.0
1065,RegionE,18.300000000002,0.018083003952571147,1.7500000000002,353.015333,354.7653330000002,443.4566662500003,1089.78,443.4566662500003,0.0,646.3233337499996,0.0,0.0
1065,RegionF,35.0,0.036231884057971016,3.5000000000000004,342.174333,345.674333,439.00640291,1089.78,439.00640291,0.0,650.77359709,0.0,0.0
1066,RegionA,179.61666666666724,0.28510582010582103,19.632000000000044,392.861333,412.49333300000006,556.8659995500001,1100.0,556.8659995500001,0.0,543.1340004499999,0.0,0.0
1066,RegionB,161.46666666666624,0.2760113960113953,21.57999999999996,376.421667,398.001667,537.3022504500001,1100.0,537.3022504500001,0.0,562.6977495499999,0.0,0.0
1066,RegionC,318.66666666665697,0.5901234567901055,50.986666666665116,341.505333,392.49199966666515,541.6389595399978,1100.0,541.6389595399978,0.0,558.3610404600022,0.0,0.0
1066,RegionD,67.96666666666624,0.046173007246376525,6.530666666666612,324.183,330.7136666666666,423.31349333333327,1100.0,423.31349333333327,0.0,676.6865066666667,0.0,0.0
1066,RegionE,28.0,0.02766798418972332,2.7199999999999998,359.965667,362.685667,453.35708375,1100.0,453.35708375,0.0,646.64291625,0.0,0.0
1066,RegionF,35.0,0.036231884057971016,3.5000000000000004,322.848,326.348,414.46196000000003,1100.0,414.46196000000003,0.0,685.5380399999999,0.0,0.0
1067,RegionA,184.51666666666551,0.2928835978835961,20.56133333333324,366.219,386.78033333333326,522.1534499999999,1089.78,522.1534499999999,0.0,567.6265500000001,0.0,0.0
1067,RegionB,220.00000000000045,0.37606837606837684,30.685000000000034,356.957667,387.6426670000001,523.3176004500001,1089.78,523.3176004500001,0.0,566.4623995499999,0.0,0.0
1067,RegionC,319.4333333333284,0.5915432098765341,51.10933333333254,349.641333,400.7506663333325,553.0359195399988,1089.78,553.0359195399988,0.0,536.7440804600012,0.0,0.0
1067,RegionD,70.58333333333303,0.04795063405797081,6.918333333333305,310.141667,317.0600003333333,405.8368004266666,1089.78,405.8368004266666,0.0,683.9431995733333,0.0,0.0
1067,RegionE,31.0,0.030632411067193676,2.96,311.433333,314.393333,392.99166625,1089.78,392.99166625,0.0,696.78833375,0.0,0.0
1067,RegionF,66.96666666666465,0.06932367149758245,9.336666666666465,336.784,346.12066666666647,439.5732466666664,1089.78,439.5732466666664,0.0,650.2067533333336,0.0,0.0
1068,RegionA,252.8166666666625,0.4012962962962897,30.316333333332665,351.497,381.8133333333327,515.4479999999992,1059.81,515.4479999999992,0.0,544.3620000000008,0.0,0.0
1068,RegionB,228.83333333333348,0.3911680911680914,31.683333333333344,325.696667,357.3800003333333,482.46300045000004,1059.81,482.46300045000004,0.0,577.34699955,0.0,0.0
1068,RegionC,411.0,0.7611111111111111,65.76,330.484333,396.244333,546.81717954,1059.81,546.81717954,0.0,512.99282046,0.0,0.0
1068,RegionD,67.46666666666806,0.04583333333333428,6.606666666666808,255.101667,261.7083336666668,334.98666709333355,1059.81,334.98666709333355,0.0,724.8233329066663,0.0,0.0
1068,RegionE,39.66666666666674,0.039196310935441445,3.8733333333333393,289.373333,293.24666633333334,366.5583329166667,1059.81,366.5583329166667,0.0,693.2516670833332,0.0,0.0
1068,RegionF,62.150000000003956,0.0643374741200869,6.471000000000636,305.361667,311.83266700000064,396.0274870900008,1059.81,396.0274870900008,0.0,663.7825129099991,0.0,0.0
1069,RegionA,424.65000000000055,0.6740476190476199,59.312000000000026,315.580667,374.892667,506.10510045000007,1012.13,506.10510045000007,0.0,506.02489954999993,0.0,0.0
1069,RegionB,329.4666666666694,0.563190883190888,45.05066666666694,307.444333,352.4949996666669,475.86824955000037,1012.13,475.86824955000037,0.0,536.2617504499997,0.0,0.0
1069,RegionC,411.0,0.7611111111111111,65.76,335.52,401.28,553.7664,1012.13,553.7664,0.0,458.3636,0.0,0.0
1069,RegionD,64.11666666666974,0.04355751811594412,6.359000000000306,269.79,276.14900000000034,353.4707200000004,1012.13,353.4707200000004,0.0,658.6592799999996,0.0,0.0
1069,RegionE,42.0,0.041501976284584984,4.16,276.647,280.807,351.00875,1012.13,351.00875,0.0,661.1212499999999,0.0,0.0
1069,RegionF,75.23333333333335,0.07788129744651485,10.258666666666668,266.364667,276.62333366666667,351.31163375666665,1012.13,351.31163375666665,0.0,660.8183662433333,0.0,0.0
1070,RegionA,427.9166666666699,0.6792328042328094,59.4733333333338,305.534333,365.0076663333338,492.7603495500007,950.0,492.7603495500007,0.0,457.2396504499993,0.0,0.0
1070,RegionB,460.0500000000038,0.786410256410263,66.63566666666703,277.884333,344.51999966666705,465.1019995500005,950.0,465.1019995500005,0.0,484.8980004499995,0.0,0.0
1070,RegionC,525.5500000000102,0.9732407407407596,84.08800000000163,295.496,379.5840000000016,523.8259200000022,950.0,523.8259200000022,0.0,426.17407999999784,0.0,0.0
1070,RegionD,62.0,0.042119565217391304,6.180000000000001,257.840333,264.020333,337.94602624,950.0,337.94602624,0.0,612.05397376,0.0,0.0
1070,RegionE,41.69999999999982,0.04120553359683776,4.135999999999986,253.282667,257.41866699999997,321.77333374999995,950.0,321.77333374999995,0.0,628.2266662500001,0.0,0.0
1070,RegionF,66.66666666666515,0.06901311249137179,9.406666666666515,257.179333,266.5859996666665,338.56421957666646,950.0,338.56421957666646,0.0,611.4357804233335,0.0,0.0
1071,RegionA,459.6833333333268,0.7296560846560742,63.203999999998906,268.755667,331.95966699999894,448.1455504499986,877.65,448.1455504499986,0.0,429.50444955000137,0.0,0.0
1071,RegionB,518.4500000000039,0.886239316239323,74.24866666666725,254.853333,329.1019996666672,444.28769955000075,877.65,444.28769955000075,0.0,433.3623004499992,0.0,0.0
1071,RegionC,535.9166666666695,0.9924382716049435,85.74666666666711,265.679333,351.4259996666671,484.9678795400006,877.65,484.9678795400006,0.0,392.6821204599994,0.0,0.0
1071,RegionD,162.58333333333303,0.11045063405797081,22.238333333333305,237.131333,259.3696663333333,331.99317290666664,877.65,331.99317290666664,0.0,545.6568270933333,0.0,0.0
1071,RegionE,45.0,0.044466403162055336,4.5,224.818,229.318,286.64750000000004,877.65,286.64750000000004,0.0,591.0024999999999,0.0,0.0
1071,RegionF,90.1333333333314,0.09330572808833477,13.861333333333022,220.088,233.94933333333302,297.11565333333294,877.65,297.11565333333294,0.0,580.534346666667,0.0,0.0
1072,RegionA,575.0666666666702,0.9128042328042385,83.04833333333397,244.817667,327.866000333334,442.61910045000093,800.0,442.61910045000093,0.0,357.38089954999907,0.0,0.0
1072,RegionB,554.0333333333331,0.9470655270655266,81.57466666666666,220.752667,302.3273336666667,408.14190045000004,800.0,408.14190045000004,0.0,391.85809954999996,0.0,0.0
1072,RegionC,509.7666666666621,0.9440123456790039,79.5786666666659,218.827333,298.40599966666593,411.80027953999894,800.0,411.80027953999894,0.0,388.19972046000106,0.0,0.0
1072,RegionD,378.79999999999905,0.2573369565217385,56.55299999999996,156.670667,213.22366699999998,272.92629375999996,800.0,272.92629375999996,0.0,527.0737062400001,0.0,0.0
1072,RegionE,74.50000000000205,0.07361660079051585,10.34100000000025,144.347667,154.68866700000024,193.3608337500003,800.0,193.3608337500003,0.0,606.6391662499997,0.0,0.0
1072,RegionF,68.08333333333258,0.07047964113181426,8.511999999999862,171.754667,180.26666699999987,228.93866708999983,800.0,228.93866708999983,0.0,571.0613329100001,0.0,0.0
1073,RegionA,567.5499999999995,0.900873015873015,82.85433333333327,218.134333,300.9886663333333,406.33469955,722.35,406.33469955,0.0,316.01530045000004,0.0,0.0
1073,RegionB,584.7666666666573,0.9996011396011236,86.69066666666531,207.627667,294.3183336666653,397.3297504499982,722.35,397.3297504499982,0.0,325.02024955000184,0.0,0.0
1073,RegionC,518.083333333331,0.9594135802469093,79.0866666666663,227.671333,306.7579996666663,423.3260395399995,722.35,423.3260395399995,0.0,299.0239604600005,0.0,0.0
1073,RegionD,588.2666666666612,0.39963768115941656,89.20466666666587,140.471,229.67566666666588,293.98485333333235,722.35,293.98485333333235,0.0,428.36514666666767,0.0,0.0
1073,RegionE,75.66666666666583,0.07476943346508481,10.566666666666585,117.46,128.02666666666659,160.03333333333325,722.35,160.03333333333325,0.0,562.3166666666668,0.0,0.0
1073,RegionF,73.10000000000127,0.0756728778467922,9.716000000000204,161.03,170.7460000000002,216.84742000000026,722.35,216.84742000000026,0.0,505.50257999999974,0.0,0.0
1074,RegionA,629.7166666666717,0.9995502645502725,94.45533333333411,236.984,331.4393333333341,447.4431000000011,650.0,447.4431000000011,0.0,202.5568999999989,0.0,0.0
1074,RegionB,569.616666666649,0.9737037037036735,79.88266666666384,165.734667,245.61733366666385,331.58340044999625,650.0,331.58340044999625,0.0,318.41659955000375,0.0,0.0
1074,RegionC,521.0833333333546,0.9649691358025085,79.77333333333674,202.324667,282.09800033333676,389.2952404600047,650.0,389.2952404600047,0.0,260.7047595399953,0.0,0.0
1074,RegionD,673.6833333333348,0.45766530797101546,102.4226666666669,156.632333,259.0549996666669,331.5903995733336,650.0,331.5903995733336,0.0,318.4096004266664,0.0,0.0
1074,RegionE,85.29999999999472,0.0842885375494019,11.793999999999109,131.428667,143.2226669999991,179.02833374999886,650.0,179.02833374999886,0.0,470.97166625000114,0.0,0.0
1074,RegionF,182.05000000000177,0.18845755693581964,28.85200000000026,167.494667,196.34666700000025,249.36026709000032,650.0,249.36026709000032,0.0,400.6397329099997,0.0,0.0
1075,RegionA,569.5666666666641,0.90407407407407,84.34266666666629,224.736333,309.0789996666663,417.2566495499995,587.87,417.2566495499995,0.0,170.6133504500005,0.0,0.0
