Hour,Region,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,NetGridImport_MW,Curtailment_MW,SOC_MWh,Cost_CNY,CarbonEmission_tCO2
1433,RegionC,338.87280045995396,722.35,338.87280045995396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.47719954004606,300.0,0.0,0.0
1433,RegionD,329.996800426624,722.35,329.996800426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,212.353199573376,900.0,-85539.6,0.0
1433,RegionE,289.20000000000005,722.35,289.20000000000005,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,213.14999999999998,820.0,-92393.40000000001,0.0
1433,RegionF,313.6138,722.35,313.6138,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,188.7362,850.0,-97253.2,0.0
1434,RegionA,285.34949955004504,650.0,285.34949955004504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.65050044995496,350.0,0.0,0.0
1434,RegionB,301.644000449955,650.0,301.644000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.355999550045,320.0,0.0,0.0
1434,RegionC,313.05299954004596,650.0,313.05299954004596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.94700045995404,300.0,0.0,0.0
1434,RegionD,279.168000426624,650.0,279.168000426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,190.83199957337598,900.0,-85485.6,0.0
1434,RegionE,279.93749958337503,650.0,279.93749958337503,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,150.06250041662497,820.0,-92331.8,0.0
1434,RegionF,289.318699576709,650.0,289.318699576709,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,140.68130042329102,850.0,-97191.59999999999,0.0
1435,RegionA,313.712999550045,587.87,313.712999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.157000449955,350.0,0.0,0.0
1435,RegionB,306.976499550045,587.87,306.976499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.893500449955,320.0,0.0,0.0
1435,RegionC,355.695,587.87,355.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.175,300.0,0.0,0.0
1435,RegionD,298.764800426624,587.87,298.764800426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,109.10519957337601,900.0,-85429.8,0.0
1435,RegionE,331.71250041662495,587.87,331.71250041662495,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,36.157499583375056,820.0,-92274.6,0.0
1435,RegionF,287.5534,587.87,287.5534,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,80.3166,850.0,-97130.0,0.0
1436,RegionA,343.791,540.19,343.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.39900000000006,350.0,0.0,0.0
1436,RegionB,361.74599955004504,540.19,361.74599955004504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.444000449955,320.0,0.0,0.0
1436,RegionC,358.330799540046,540.19,358.330799540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.85920045995408,300.0,0.0,0.0
1436,RegionD,356.0704,540.19,356.0704,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,4.119600000000048,900.0,-85377.6,0.0
1436,RegionE,328.29999999999995,540.19,328.29999999999995,0.0,0.0,0.0,0.0,0.0,211.8900000000001,-211.8900000000001,0.0,820.0,-88815.81240000005,0.0
1436,RegionF,321.221099576709,540.19,321.221099576709,0.0,0.0,0.0,0.0,0.0,218.96890042329107,-218.96890042329107,0.0,850.0,-96615.64793376872,0.0
1437,RegionA,382.711499550045,510.22,382.711499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.50850044995502,350.0,0.0,0.0
1437,RegionB,392.8095,510.22,392.8095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.41050000000001,320.0,0.0,0.0
1437,RegionC,373.02780045995394,510.22,373.02780045995394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.1921995400461,300.0,0.0,0.0
1437,RegionD,371.02080042662396,510.22,371.02080042662396,0.0,0.0,0.0,0.0,0.0,139.19919957337606,-139.19919957337606,0.0,900.0,-65983.20458177172,0.0
1437,RegionE,333.28749958337494,510.22,333.28749958337494,0.0,0.0,0.0,0.0,0.0,176.9325004166251,-176.9325004166251,0.0,820.0,-74118.79374952843,0.0
1437,RegionF,338.87409957670906,510.22,338.87409957670906,0.0,0.0,0.0,0.0,0.0,171.34590042329097,-171.34590042329097,0.0,850.0,-75554.97479165015,0.0
1438,RegionA,382.7790004499551,500.0,382.7790004499551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.2209995500449,350.0,0.0,0.0
1438,RegionB,361.840499550045,500.0,361.840499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.15950044995498,320.0,0.0,0.0
1438,RegionC,384.70259999999996,500.0,384.70259999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.29740000000004,300.0,0.0,0.0
1438,RegionD,358.681600426624,500.0,358.681600426624,0.0,0.0,0.0,0.0,0.0,141.31839957337598,-141.31839957337598,0.0,900.0,-41553.26221055548,0.0
1438,RegionE,356.6375,500.0,356.6375,0.0,0.0,0.0,0.0,0.0,143.3625,-143.3625,0.0,820.0,-37252.745625,0.0
1438,RegionF,342.2523,500.0,342.2523,0.0,0.0,0.0,0.0,0.0,157.7477,-157.7477,0.0,850.0,-43147.150904,0.0
1439,RegionA,420.61950044995496,510.22,420.61950044995496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.60049955004507,350.0,0.0,0.0
1439,RegionB,405.9855,510.22,405.9855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.23450000000003,320.0,0.0,0.0
1439,RegionC,445.7124004599539,510.22,445.7124004599539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5075995400461,300.0,0.0,0.0
1439,RegionD,418.303999573376,510.22,418.303999573376,0.0,0.0,0.0,0.0,0.0,91.91600042662401,-91.91600042662401,0.0,900.0,-27011.355045371998,0.0
1439,RegionE,383.137499583375,510.22,383.137499583375,0.0,0.0,0.0,0.0,0.0,127.08250041662501,-127.08250041662501,0.0,820.0,-33002.054533193346,0.0
1439,RegionF,408.0764,510.22,408.0764,0.0,0.0,0.0,0.0,0.0,102.14360000000005,-102.14360000000005,0.0,850.0,-27921.974496000013,0.0
1440,RegionA,467.734500449955,540.19,467.734500449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.45549955004503,350.0,0.0,0.0
1440,RegionB,494.81550044995504,540.19,494.81550044995504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.374499550045016,320.0,0.0,0.0
1440,RegionC,480.971399540046,540.19,480.971399540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.218600459954075,300.0,0.0,0.0
1440,RegionD,466.508800426624,540.19,466.508800426624,0.0,0.0,0.0,0.0,0.0,73.68119957337603,-73.68119957337603,0.0,900.0,-15628.519241508791,0.0
1440,RegionE,436.50000000000006,540.19,436.50000000000006,0.0,0.0,0.0,0.0,0.0,103.69,-103.69,0.0,820.0,-19435.653599999998,0.0
1440,RegionF,439.67399957670904,540.19,439.67399957670904,0.0,0.0,0.0,0.0,0.0,100.51600042329102,-100.51600042329102,0.0,850.0,-19832.812043519552,0.0
1441,RegionA,518.4135,587.87,518.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4565,350.0,0.0,0.0
1441,RegionB,498.7845,587.87,498.7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08550000000002,320.0,0.0,0.0
1441,RegionC,523.4064004599539,587.87,523.4064004599539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46359954004606,300.0,0.0,0.0
1441,RegionD,478.29760000000005,587.87,478.29760000000005,0.0,0.0,0.0,0.0,0.0,109.57239999999996,-109.57239999999996,0.0,900.0,-23227.15735199999,0.0
1441,RegionE,466.68750041662497,587.87,466.68750041662497,0.0,0.0,0.0,0.0,0.0,121.18249958337503,-121.18249958337503,0.0,820.0,-22701.117646953648,0.0
1441,RegionF,478.027999576709,587.87,478.027999576709,0.0,0.0,0.0,0.0,0.0,109.84200042329098,-109.84200042329098,0.0,850.0,-21659.74406346875,0.0
1442,RegionA,536.2335,650.0,536.2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.76649999999995,350.0,0.0,0.0
1442,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,320.0,0.0,0.0
1442,RegionC,533.7563999999999,650.0,533.7563999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.24360000000013,300.0,0.0,0.0
1442,RegionD,526.131199573376,650.0,526.131199573376,0.0,0.0,0.0,0.0,0.0,123.86880042662403,-123.86880042662403,0.0,900.0,-26242.84405838457,0.0
1442,RegionE,512.737499583375,650.0,512.737499583375,0.0,0.0,0.0,0.0,0.0,137.26250041662502,-137.26250041662502,0.0,820.0,-25698.285328000537,0.0
1442,RegionF,500.55780042329104,650.0,500.55780042329104,0.0,0.0,0.0,0.0,0.0,149.44219957670896,-149.44219957670896,0.0,850.0,-29450.574270582034,0.0
1443,RegionA,544.3200004499549,722.35,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0299995500451,350.0,0.0,0.0
1443,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.99,320.0,0.0,0.0
1443,RegionC,536.5439995400459,722.35,536.5439995400459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.80600045995413,300.0,0.0,0.0
1443,RegionD,540.735999573376,722.35,540.735999573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,1.6140004266239885,900.0,-38113.200000000004,0.0
1443,RegionE,582.612499583375,722.35,582.612499583375,0.0,0.0,0.0,0.0,0.0,139.73750041662504,-139.73750041662504,0.0,820.0,-26146.28370295471,0.0
1443,RegionF,558.749199576709,722.35,558.749199576709,0.0,0.0,0.0,0.0,0.0,163.60080042329105,-163.60080042329105,0.0,850.0,-32224.449659375638,0.0
1444,RegionA,544.3200004499549,800.0,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004507,350.0,0.0,0.0
1444,RegionB,531.36,800.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.64,320.0,0.0,0.0
1444,RegionC,536.544000459954,800.0,536.544000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.45599954004604,300.0,0.0,0.0
1444,RegionD,572.1088000000001,800.0,572.1088000000001,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,47.89119999999991,900.0,-38091.6,0.0
1444,RegionE,562.537500416625,800.0,562.537500416625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,17.462499583375006,820.0,-41142.2,0.0
1444,RegionF,592.0993995767091,800.0,592.0993995767091,0.0,0.0,0.0,0.0,0.0,207.90060042329094,-207.90060042329094,0.0,850.0,-40927.312199329055,0.0
1445,RegionA,544.32,877.65,544.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.3299999999999,350.0,0.0,0.0
1445,RegionB,531.36,877.65,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.28999999999996,320.0,0.0,0.0
1445,RegionC,536.544,877.65,536.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.106,300.0,0.0,0.0
1445,RegionD,591.820800426624,877.65,591.820800426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,105.82919957337594,900.0,-38070.0,0.0
1445,RegionE,599.875,877.65,599.875,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,57.77499999999998,820.0,-41120.2,0.0
1445,RegionF,591.311999576709,877.65,591.311999576709,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,66.33800042329096,850.0,-43285.0,0.0
1446,RegionA,544.3199995500449,950.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995506,350.0,0.0,0.0
1446,RegionB,531.360000449955,950.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.639999550045,320.0,0.0,0.0
1446,RegionC,536.5439995400459,950.0,536.5439995400459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.4560004599541,300.0,0.0,0.0
1446,RegionD,629.1712,950.0,629.1712,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,140.8288,900.0,-38050.2,0.0
1446,RegionE,581.149999583375,950.0,581.149999583375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,148.850000416625,820.0,-41098.2,0.0
1446,RegionF,609.625400423291,950.0,609.625400423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,120.37459957670899,850.0,-43260.799999999996,0.0
1447,RegionA,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,350.0,0.0,0.0
1447,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.77,320.0,0.0,0.0
1447,RegionC,536.544,1012.13,536.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.586,300.0,0.0,0.0
1447,RegionD,584.768000426624,1012.13,584.768000426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,247.361999573376,900.0,-58507.200000000004,0.0
1447,RegionE,579.425,1012.13,579.425,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,212.70500000000004,820.0,-63195.0,0.0
1447,RegionF,611.2002,1012.13,611.2002,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,180.9298,850.0,-66521.4,0.0
1448,RegionA,544.319999550045,1059.81,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.4900004499549,350.0,0.0,0.0
1448,RegionB,531.360000449955,1059.81,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500449,320.0,0.0,0.0
1448,RegionC,536.544,1059.81,536.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.266,300.0,0.0,0.0
1448,RegionD,577.305599573376,1059.81,577.305599573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,302.504400426624,900.0,-58478.4,0.0
1448,RegionE,573.337500416625,1059.81,573.337500416625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,266.472499583375,820.0,-63162.00000000001,0.0
1448,RegionF,586.0415,1059.81,586.0415,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,253.7684999999999,850.0,-66486.2,0.0
1449,RegionA,544.32,1089.78,544.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.4599999999999,350.0,0.0,0.0
1449,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.42,320.0,0.0,0.0
1449,RegionC,536.544000459954,1089.78,536.544000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.235999540046,300.0,0.0,0.0
1449,RegionD,573.158400426624,1089.78,573.158400426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,336.621599573376,900.0,-58449.600000000006,0.0
1449,RegionE,551.9875,1089.78,551.9875,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,317.7925,820.0,-63131.2,0.0
1449,RegionF,537.1846,1089.78,537.1846,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,332.5953999999999,850.0,-66453.2,0.0
1450,RegionA,538.825499550045,1100.0,538.825499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.174500449955,350.0,0.0,0.0
1450,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.64,320.0,0.0,0.0
1450,RegionC,536.544,1100.0,536.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.456,300.0,0.0,0.0
1450,RegionD,501.555200426624,1100.0,501.555200426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,418.44479957337603,900.0,-58422.6,0.0
1450,RegionE,482.9625,1100.0,482.9625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,397.0375,820.0,-63102.6,0.0
1450,RegionF,527.6849995767091,1100.0,527.6849995767091,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,352.31500042329094,850.0,-66422.40000000001,0.0
1451,RegionA,532.912499550045,1089.78,532.912499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.867500449955,350.0,0.0,0.0
1451,RegionB,493.91100000000006,1089.78,493.91100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.8689999999999,320.0,0.0,0.0
1451,RegionC,536.543999540046,1089.78,536.543999540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.236000459954,300.0,0.0,0.0
1451,RegionD,494.9504,1089.78,494.9504,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,414.8296,900.0,-58395.600000000006,0.0
1451,RegionE,472.0375,1089.78,472.0375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,397.74249999999995,820.0,-63074.0,0.0
1451,RegionF,450.418199576709,1089.78,450.418199576709,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,419.361800423291,850.0,-66391.59999999999,0.0
1452,RegionA,460.78335044995504,1059.81,460.78335044995504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0266495500449,350.0,0.0,0.0
1452,RegionB,503.60400000000004,1059.81,503.60400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.2059999999999,320.0,0.0,0.0
1452,RegionC,498.9114,1059.81,498.9114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.8986,300.0,0.0,0.0
1452,RegionD,454.937600426624,1059.81,454.937600426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,424.872399573376,900.0,-58368.6,0.0
1452,RegionE,425.12499958337503,1059.81,425.12499958337503,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,414.6850004166249,820.0,-63043.2,0.0
1452,RegionF,447.929,1059.81,447.929,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,391.881,850.0,-66363.0,0.0
1453,RegionA,452.66310044995504,1012.13,452.66310044995504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.4668995500449,350.0,0.0,0.0
1453,RegionB,442.721700449955,1012.13,442.721700449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.4082995500451,320.0,0.0,0.0
1453,RegionC,462.4932004599539,1012.13,462.4932004599539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.636799540046,300.0,0.0,0.0
1453,RegionD,398.34880000000004,1012.13,398.34880000000004,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,433.7811999999999,900.0,-58343.4,0.0
1453,RegionE,412.798749583375,1012.13,412.798749583375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,379.3312504166249,820.0,-63016.8,0.0
1453,RegionF,429.61941,1012.13,429.61941,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,362.51059,850.0,-66334.4,0.0
1454,RegionA,415.45305,950.0,415.45305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.5469499999999,350.0,0.0,0.0
1454,RegionB,416.371049550045,950.0,416.371049550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.628950449955,320.0,0.0,0.0
1454,RegionC,438.67301954004597,950.0,438.67301954004597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.32698045995403,300.0,0.0,0.0
1454,RegionD,414.8339195733761,950.0,414.8339195733761,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,355.1660804266239,900.0,-58320.0,0.0
1454,RegionE,396.13750000000005,950.0,396.13750000000005,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,333.86249999999995,820.0,-62990.4,0.0
1454,RegionF,395.359889576709,950.0,395.359889576709,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,334.64011042329093,850.0,-66305.8,0.0
1455,RegionA,380.1465,877.65,380.1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.5035,350.0,0.0,0.0
1455,RegionB,396.347850449955,877.65,396.347850449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.302149550045,320.0,0.0,0.0
1455,RegionC,395.532840459954,877.65,395.532840459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.117159540046,300.0,0.0,0.0
1455,RegionD,360.58879957337604,877.65,360.58879957337604,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,337.06120042662394,900.0,-58296.6,0.0
1455,RegionE,360.86,877.65,360.86,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,296.78999999999996,820.0,-62966.2,0.0
1455,RegionF,382.7526,877.65,382.7526,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,274.8974,850.0,-66281.59999999999,0.0
1456,RegionA,332.518499550045,800.0,332.518499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.481500449955,350.0,0.0,0.0
1456,RegionB,341.968499550045,800.0,341.968499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.031500449955,320.0,0.0,0.0
1456,RegionC,344.8896,800.0,344.8896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.1104,300.0,0.0,0.0
1456,RegionD,309.704959573376,800.0,309.704959573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,310.295040426624,900.0,-58275.0,0.0
1456,RegionE,328.2875,800.0,328.2875,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,251.71249999999998,820.0,-62942.00000000001,0.0
1456,RegionF,310.8833,800.0,310.8833,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,269.1167,850.0,-66257.40000000001,0.0
1457,RegionA,313.915499550045,722.35,313.915499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.434500449955,350.0,0.0,0.0
1457,RegionB,349.960500449955,722.35,349.960500449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.389499550045,320.0,0.0,0.0
1457,RegionC,330.151199540046,722.35,330.151199540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.19880045995404,300.0,0.0,0.0
1457,RegionD,264.03584042662396,722.35,264.03584042662396,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,278.31415957337606,900.0,-84468.59999999999,0.0
1457,RegionE,307.587499583375,722.35,307.587499583375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,194.76250041662502,820.0,-91234.0,0.0
1457,RegionF,302.958500423291,722.35,302.958500423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,199.391499576709,850.0,-96036.59999999999,0.0
1458,RegionA,307.7865,650.0,307.7865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.2135,350.0,0.0,0.0
1458,RegionB,319.47749999999996,650.0,319.47749999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.52250000000004,320.0,0.0,0.0
1458,RegionC,312.832200459954,650.0,312.832200459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.167799540046,300.0,0.0,0.0
1458,RegionD,299.968,650.0,299.968,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,170.03199999999998,900.0,-84441.6,0.0
1458,RegionE,269.06250041662497,650.0,269.06250041662497,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,160.93749958337503,820.0,-91205.4,0.0
1458,RegionF,299.27549999999997,650.0,299.27549999999997,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,130.72450000000003,850.0,-96005.8,0.0
1459,RegionA,306.62549955004505,587.87,306.62549955004505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.24450044995496,350.0,0.0,0.0
1459,RegionB,309.2445,587.87,309.2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.6255,320.0,0.0,0.0
1459,RegionC,334.7604,587.87,334.7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.1096,300.0,0.0,0.0
1459,RegionD,294.297599573376,587.87,294.297599573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,113.57240042662403,900.0,-84414.6,0.0
1459,RegionE,314.3125,587.87,314.3125,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,53.557500000000005,820.0,-91176.8,0.0
1459,RegionF,297.75150042329096,587.87,297.75150042329096,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,70.11849957670904,850.0,-95975.0,0.0
1460,RegionA,303.33150044995506,540.19,303.33150044995506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.858499550045,350.0,0.0,0.0
1460,RegionB,313.06499955004506,540.19,313.06499955004506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.125000449955,320.0,0.0,0.0
1460,RegionC,304.93859954004597,540.19,304.93859954004597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.25140045995408,300.0,0.0,0.0
1460,RegionD,310.60480042662397,540.19,310.60480042662397,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,49.58519957337609,900.0,-84389.4,0.0
1460,RegionE,300.712499583375,540.19,300.712499583375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,19.47750041662505,820.0,-91148.2,0.0
1460,RegionF,346.4941,540.19,346.4941,0.0,0.0,0.0,0.0,0.0,193.69590000000005,-193.69590000000005,0.0,850.0,-84474.65590800003,0.0
1461,RegionA,372.4785,510.22,372.4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.74150000000003,350.0,0.0,0.0
1461,RegionB,337.98600000000005,510.22,337.98600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.23399999999998,320.0,0.0,0.0
1461,RegionC,372.089400459954,510.22,372.089400459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.13059954004603,300.0,0.0,0.0
1461,RegionD,355.0208004266241,510.22,355.0208004266241,0.0,0.0,0.0,0.0,0.0,155.19919957337595,-155.19919957337595,0.0,900.0,-72740.31284804558,0.0
1461,RegionE,327.29999999999995,510.22,327.29999999999995,0.0,0.0,0.0,0.0,0.0,182.92000000000007,-182.92000000000007,0.0,820.0,-75765.46400000002,0.0
1461,RegionF,336.9056,510.22,336.9056,0.0,0.0,0.0,0.0,0.0,173.31440000000003,-173.31440000000003,0.0,850.0,-75565.07840000001,0.0
1462,RegionA,365.836499550045,500.0,365.836499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.163500449955,350.0,0.0,0.0
1462,RegionB,403.06950044995506,500.0,403.06950044995506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.93049955004494,320.0,0.0,0.0
1462,RegionC,392.844599540046,500.0,392.844599540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.15540045995402,300.0,0.0,0.0
1462,RegionD,374.4768,500.0,374.4768,0.0,0.0,0.0,0.0,0.0,125.52319999999997,-125.52319999999997,0.0,900.0,-36507.16748799999,0.0
1462,RegionE,352.450000416625,500.0,352.450000416625,0.0,0.0,0.0,0.0,0.0,147.54999958337498,-147.54999958337498,0.0,820.0,-37924.77639291487,0.0
1462,RegionF,387.819900423291,500.0,387.819900423291,0.0,0.0,0.0,0.0,0.0,112.18009957670898,-112.18009957670898,0.0,850.0,-30350.325940478615,0.0
1463,RegionA,423.54900000000004,510.22,423.54900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67099999999999,350.0,0.0,0.0
1463,RegionB,384.76349955004497,510.22,384.76349955004497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.45650044995506,320.0,0.0,0.0
1463,RegionC,448.52759999999995,510.22,448.52759999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.69240000000008,300.0,0.0,0.0
1463,RegionD,387.96799999999996,510.22,387.96799999999996,0.0,0.0,0.0,0.0,0.0,122.25200000000007,-122.25200000000007,0.0,900.0,-35548.43656000002,0.0
1463,RegionE,410.93750041662497,510.22,410.93750041662497,0.0,0.0,0.0,0.0,0.0,99.28249958337506,-99.28249958337506,0.0,820.0,-25511.63109294405,0.0
